albumID,artist,popular,loudness,speechiness,duration
3283,ConwayTwitty,93,-5.49,0.03,4.68
3284,Dr.Dre,35,-5.04,0.04,4.68
3285,Ice-T,20,-13.42,0.08,4.68
3286,JenniferNettles,69,-4.67,0.15,4.65
3287,JuneCarterCash,12,-9.3,0.04,4.65
3288,KrisKristofferson,56,-5.73,0.04,4.65
3289,LilBoosie,42,-18.83,0.04,3.14
3290,LucindaWilliams,35,-13.56,0.03,3.36
3291,MarvinGaye,54,-7.35,0.08,4.64
3292,TheScript,47,-3.96,0.03,4.64
3293,Zedd,75,-9.18,0.03,4.64
3294,Kyle(Rapper),63,-9.73,0.11,4.62
3295,Dan+Shay,45,-4.85,0.1,4.62
3296,AaronLewis,54,-7.21,0.06,4.62
3297,AmberRose,65,-6.46,0.22,4.59
3298,BillyCurrington,80,-9.12,0.03,4.69
3299,CherLloyd,40,-19.13,0.06,4.53
3300,KurtCobain,30,-7.94,0.04,4.59
3301,Paramore,58,-5.58,0.03,4.59
3302,P!nk,1,-6.64,0.04,6.24
3303,Salt-N-Pepa,42,-4.63,0.06,4.59
3304,Slipknot,34,-6.02,0.1,4.59
3305,Tarkan,38,-12.95,0.21,4.59
3306,TheNotoriousB.I.G.,49,-3.07,0.05,4.59
3307,CharlieAllen,40,-4.78,0.07,4.58
3308,JoeNichols,46,-8.48,0.04,4.14
3309,JohnAnderson,50,-7.2,0.04,4.58
3310,Lil'Kim,28,-3.5,0.04,4.58
3311,Nirvana,48,-12.18,0.03,4.56
3312,OwlCity,32,-6.24,0.07,4.56
3313,Seal,45,-10.42,0.04,4.56
3314,TheBeatles,76,-14.88,0.04,4.5
3315,Zendaya,23,-12.15,0.03,4.56
3316,CAclineDion,47,-11.49,0.04,4.56
3317,DeitrickHaddon,38,-4.32,0.06,4.56
3318,LionelRichie,68,-6.03,0.07,4.53
3319,PanjabiMC,45,-5.94,0.05,4.53
3320,RandyTravis,69,-5.35,0.07,4.53
3321,blink-oneeighttwo,19,-6.45,0.11,4.53
3322,BrendaLee,33,-5.25,0.19,4.53
3323,GeneWatson,30,-5.85,0.05,4.53
3324,J.Cole,66,-6.54,0.03,4.53
3325,JamesBlunt,54,-6.87,0.04,4.52
3326,SaraBareilles,31,-9.58,0.04,4.52
3327,SawyerBrown,47,-5.24,0.21,4.52
3328,TyDollaign,76,-7.09,0.02,4.34
3329,HeidiFeek,34,-5.98,0.04,4.52
3330,SawyerFredericks,49,-5.99,0.04,4.51
3331,AliceCooper,34,-8.07,0.1,4.51
3332,Ashanti,54,-4.03,0.07,4.51
3333,Diddy,36,-6.23,0.04,4.51
3334,Florence+TheMachine,36,-11.79,0.07,4.5
3335,Genesis,45,-7.9,0.05,4.5
3336,HankWilliams,83,-2.91,0.07,4.5
3337,Omarion,67,-5.15,0.09,4.5
3338,ShaneOwens,27,-3.93,0.22,4.44
3339,TheMavericks,28,-4.96,0.07,4.44
3340,TokioHotel,59,-8,0.04,4.44
3341,ChiefKeef,25,-4.61,0.05,4.44
3342,JessGlynne,40,-4.84,0.03,4.42
3343,ElectricLightOrchestra,69,-8.68,0.03,4.42
3344,EmmylouHarris,42,-6.49,0.11,4.42
3345,JulioIglesias,37,-9.8,0.07,4.42
3346,LeAnnRimes,35,-8.97,0.14,4.42
3347,MyChemicalRomance,65,-4.85,0.04,4.42
3348,Torrent,40,-17.53,0.04,4.31
3349,Zahara,37,-10.13,0.04,4.4
3350,SarahRoss,57,-6.57,0.04,3.85
3351,BrysonTiller,15,-6.32,0.03,4.4
3352,BeeGees,44,-4.8,0.06,4.4
3353,BowWow,73,-17.29,0.04,4.4
3354,Cam,62,-7.05,0.02,3.91
3355,CrazyFrog,46,-4.76,0.05,4.38
3356,DavidAllanCoe,61,-6.13,0.37,4.38
3357,Jaheim,45,-3.9,0.17,4.38
3358,JakeMiller,42,-9.31,0.04,8.52
3359,JamieFoxx,32,-4.52,0.03,4.35
3360,Kem,64,-5.29,0.03,4.35
3361,LorrieMorgan,32,-10.58,0.11,4.35
3362,Macklemore,37,-6.26,0.03,4.35
3363,LutherVandross,45,-8.29,0.06,4.35
3364,MajorLazer,72,-5.61,0.05,4.35
3365,MasterP,59,-11.35,0.04,4.35
3366,Omi,29,-6.4,0.06,4.35
3367,OliviaNewton-John,36,-5.21,0.05,4.35
3368,RickyMartin,39,-7.75,0.04,4.35
3369,RonnieDunn,71,-8.26,0.03,4.34
3370,TheRollingStones,39,-9.43,0.03,4.34
3371,TheRunaways,54,-6.65,0.03,4.34
3372,SaintGurmeetRamRahimSinghJiInsan,29,-12.1,0.04,4.34
3373,makogirls,46,-8.19,0.06,4.34
3374,ABC,71,-6.27,0.08,4.34
3375,A.R.Rahman,33,-7.38,0.03,4.34
3376,BigSean,42,-12.18,0.04,4.34
3377,BigTimeRush,37,-7.05,0.06,4.33
3378,BobMarley,41,-5.41,0.09,4.33
3379,BonJovi,41,-4.64,0.05,4.33
3380,ClintBlack,3,-11.84,0.03,4.33
3381,Fabolous,46,-6.44,0.03,4.31
3382,HannahMontana,74,-5.45,0.04,4.31
3383,JessieJamesDecker,19,-7.63,0.03,6.48
3384,Keha,65,-4.7,0.04,4.31
3385,Mario,69,-5.95,0.08,4.31
3386,NSync,53,-9.8,0.04,4.3
3387,ParokyaniEdgar,33,-4.83,0.03,4.3
3388,RodneyCarrington,26,-15.94,0.03,4.3
3389,ToniBraxton,33,-11.97,0.07,4.3
3390,MarianasTrench,38,-10.85,0.09,4.27
3391,bigandrich,57,-6.8,0.09,4.27
3392,TraviScott,56,-13.38,0.06,2.57
3393,AVANT,55,-4.93,0.29,4.27
3394,PnBRock,50,-12.03,0.27,4.27
3395,DaddyYankee,8,-7.88,0.03,4.27
3396,EricClapton,32,-7.85,0.05,4.27
3397,GreenDay,58,-6.91,0.03,4.27
3398,KumarSanu,45,-7.98,0.03,4.21
3399,LLCoolJ,29,-11.79,0.06,4.21
3400,MeatLoaf,57,-7.27,0.03,4.21
3401,ScottHoying,15,-8.88,0.13,4.21
3402,WALKTHEMOON,48,-7.98,0.4,4.21
3403,JonPardi,57,-7.26,0.04,3.66
3404,Migos,28,-10.05,0.03,4.21
3405,ToveLo,38,-6.1,0.03,4.21
3406,Hozier,57,-7.39,0.04,4.21
3407,OlaDips,38,-10.51,0.03,4.21
3408,twoChainz,63,-9.07,0.03,4.21
3409,AC/DC,70,-7.9,0.04,4.21
3410,AllTimeLow,55,-17.19,0.04,2.56
3411,BillieHoliday,76,-8.13,0.03,4.51
3412,BonnieRaitt,60,-9.04,0.02,4.52
3413,Buggles,48,-6.95,0.04,4.21
3414,Dailey&Vincent,30,-9.62,0.05,4.21
3415,CraigMorgan,49,-21.35,0.04,4.18
3416,Disturbed,37,-8.71,0.03,4.18
3417,DonHenley,66,-8.43,0.04,3.95
3418,FrenchMontana,14,-10.08,0.03,4.18
3419,GladysKnight,66,-6.85,0.04,4.17
3420,GWAR,59,-5.2,0.05,4.17
3421,JasonMraz,20,-11.14,0.03,4.17
3422,LeeAnnWomack,34,-13.28,0.05,4.14
3423,MartyStuart,29,-4.32,0.1,4.14
3424,MichaelBolton,80,-4.85,0.07,4.14
3425,Sade,60,-6.39,0.05,4.14
3426,Sugarland,49,-3.56,0.04,4.14
3427,TheBlackKeys,33,-10.63,0.03,3.45
3428,YolandaAdams,54,-10.49,0.07,4.14
3429,PriyankaChopra,64,-4.64,0.07,4.14
3430,Echosmith,76,-5.19,0.09,4.14
3431,AnthonyHamilton,29,-13.44,0.03,4.14
3432,BillKeith,44,-5.04,0.03,4.14
3433,Calibrefivezero,58,-4.91,0.04,4.11
3434,Chipmunk,70,-4.54,0.1,4.11
3435,CollectiveSoul,2,-11.28,0.04,4.11
3436,DefLeppard,28,-7.15,0.03,4.08
3437,IceCube,66,-11.39,0.06,4.08
3438,ErykahBadu,40,-7.31,0.03,4.08
3439,FlavorFlav,33,-5.45,0.23,4.08
3440,JohnMayer,71,-5.53,0.04,4.07
3441,KidInk,47,-6.04,0.34,4.07
3442,LosTigresdelNorte,18,-5.48,0.13,4.07
3443,LindsayEll,45,-7.59,0.03,4.07
3444,LynyrdSkynyrd,28,-4.57,0.06,4.07
3445,MindlessBehavior,80,-5.71,0.34,4.07
3446,PistolAnnies,8,-7.43,0.04,4.07
3447,RodneyAtkins,34,-7.48,0.05,4.07
3448,Shaggy,56,-4.93,0.04,4.07
3449,T-Pain,22,-12.24,0.21,4.07
3450,TinaTurner,55,-4.97,0.04,4.05
3451,Tool,51,-2.67,0.15,4.05
3452,TrishaYearwood,59,-5.73,0.04,4.05
3453,WaylonJennings,82,-5.23,0.07,4.05
3454,TheLacs,48,-6.96,0.16,4.05
3455,TheChainsmokers,67,-7.97,0.25,4.05
3456,HAVICdynasty,34,-6.06,0.02,4.05
3457,NickFestari,53,-5.04,0.03,4.04
3458,ninetynine,58,-6.9,0.04,4.04
3459,Alabama,46,-3.42,0.11,3.04
3460,BlackberrySmoke,32,-6.98,0.05,4.04
3461,BustaRhymes,25,-10.72,0.03,7.02
3462,ChrisIsaak,71,-3.73,0.13,4.03
3463,DavidBowie,27,-7.51,0.06,4.03
3464,DavidCook,29,-4.26,0.04,4.03
3465,DonOmar,30,-7.93,0.03,4.03
3466,HotChelleRae,14,-10.76,0.04,4.03
3467,JessicaSimpson,34,-11.14,0.06,4.03
3468,JoDeeMessina,57,-4.88,0.06,4.03
3469,LorettaLynn,43,-3.4,0.04,4.03
3470,MarilynManson,43,-6.45,0.08,4.03
3471,Maxwell,37,-4.93,0.06,4.03
3472,MontgomeryGentry,76,-5.16,0.08,4.03
3473,Monica,76,-15.35,0.03,4.01
3474,NewKidsontheBlock,46,-6.24,0.06,4.01
3475,PinkFloyd,32,-8.01,0.03,4.01
3476,PiercetheVeil,31,-7.09,0.04,4.01
3477,PorterWagoner,56,-8.2,0.38,4.01
3478,Queen,51,-11.71,0.1,4.01
3479,YoungJeezy,41,-3.34,0.05,4.01
3480,StevePerry,65,-8.47,0.05,3.26
3481,TanyaTucker,22,-12.07,0.5,4.01
3482,TheSpillCanvas,42,-7.31,0.04,4.01
3483,TomJones,62,-11.56,0.04,4.01
3484,Tyrese,46,-10.07,0.04,3.98
3485,Whitesnake,43,-5.5,0.09,3.98
3486,Will.I.Am,26,-4.09,0.16,3.98
3487,YG,34,-7.2,0.03,3.97
3488,SammyArriaga,40,-8.14,0.11,3.97
3489,MoPitney,33,-3.79,0.04,3.97
3490,RichGang,76,-5.55,0.14,3.97
3491,Years&Years,51,-8.79,0.5,3.97
3492,JacquieLee,73,-8.46,0.17,3.97
3493,RaeSremmurd,33,-4.02,0.11,3.97
3494,Aerosmith,28,-7.17,0.03,3.97
3495,ABBA,56,-4.96,0.14,3.97
3496,BeastieBoys,33,-5.61,0.03,3.97
3497,B.o.B,30,-11.02,0.03,4.07
3498,Cee-LoGreen,63,-4.74,0.05,3.97
3499,ChrisLeDoux,24,-6.19,0.05,3.96
3500,Genesis,34,-3.33,0.77,4.44
3501,Joey+Rory,60,-4.96,0.05,11.61
3502,DraacoAventura,54,-7.23,0.04,11.61
3503,JustinBieber,35,-8.33,0.05,11.61
3504,PeervanMladen,66,-6.53,0.06,9.01
3505,ChrisJanson,53,-4.28,0.22,9.01
3506,OneDirection,53,0.88,0.11,9.01
3507,Drake,48,-9.65,0.1,9.01
3508,CarrieUnderwood,55,-9.92,0.03,3.11
3509,EdSheeran,29,-5.4,0.05,8.82
3510,TaylorSwift,14,-4.35,0.03,8.82
3511,SayWeCanFly,11,-8.59,0.03,4.33
3512,SelenaGomez,59,-5.19,0.07,8.82
3513,ChrisBrown,34,-7.62,0.05,8.52
3514,NickiMinaj,34,-12.07,0.03,4.44
3515,FifthHarmony,76,-10.16,0.05,8.52
3516,ThomasRhett,37,-6.52,0.04,8.52
3517,Eminem,14,-3.61,0.04,8.52
3518,BeyoncAc,31,-4.73,0.05,8.38
3519,MeghanTrainor,29,-5.94,0.02,8.38
3520,TwentyOnePilots,70,-5.8,0.06,8.38
3521,FettyWap,48,-8.07,0.04,8.34
3522,fiveSecondsOfSummer,44,-9.83,0.29,8.34
3523,JasonAldean,29,-9.45,0.11,8.34
3524,LukeBryan,44,-6.13,0.08,7.62
3525,BlakeShelton,44,-12.16,0.03,7.62
3526,Rihanna,55,-8.44,0.11,7.62
3527,ElvisPresley,73,-13.22,0.09,7.54
3528,ArianaGrande,35,-10.14,0.04,7.54
3529,JDShelburne,66,-6.51,0.04,7.54
3530,LilWayne,30,-6,0.09,7.23
3531,DemiLovato,81,-4.05,0.05,7.23
3532,Maroonfive,4,-4.29,0.09,7.23
3533,SamHunt,49,-3.65,0.14,7.21
3534,GeorgeStrait,42,-7.33,0.15,7.21
3535,WizKhalifa,16,-20.32,0.04,3.5
3536,MirandaLambert,29,-3.99,0.06,7.21
3537,DJKhaled,47,-15.17,0.04,2.82
3538,PornoforPyros,47,-9.28,0.04,7.02
3539,KatyPerry,37,-12.83,0.04,7.02
3540,MileyCyrus,44,-6.49,0.12,7.02
3541,TimMcGraw,63,-6.87,0.03,7.02
3542,TheWeeknd,44,-6.5,0.03,6.9
3543,Macklemore&RyanLewis,55,-7.5,0.08,6.9
3544,EllieGoulding,55,-9.36,0.04,6.9
3545,MichaelJackson,49,-9.1,0.03,6.9
3546,RascalFlatts,37,-7.41,0.07,6.84
3547,BritneySpears,56,-8.21,0.04,6.84
3548,ZacBrownBand,47,-19.2,0.04,6.84
3549,HeartytwoRaw,49,-7.55,0.04,6.79
3550,Future,48,-4.25,0.04,6.79
3551,LadyAntebellum,55,-9.93,0.03,3.39
3552,AdamLevine,28,-10.36,0.12,6.79
3553,JanetJackson,47,-9.18,0.04,6.76
3554,KeithUrban,77,-8.9,0.04,6.76
3555,SamSmith,53,-11.49,0.04,6.76
3556,JasonDerulo,18,-13.89,0.03,6.76
3557,ToriKelly,9,-10.52,0.06,6.48
3558,twoPac,34,-6.58,0.03,6.48
3559,Ciara,41,-4.87,0.09,6.48
3560,OldDominion,49,-9.34,0.03,6.48
3561,RandyHouser,20,-9.57,0.06,3.58
3562,EricChurch,59,-3.96,0.04,6.26
3563,Shakira,38,-9.42,0.03,6.26
3564,BrunoMars,56,-4.78,0.3,6.26
3565,LittleBigTown,26,-7.57,0.03,6.24
3566,RickRoss,41,-15.79,0.15,6.24
3567,TobyKeith,35,-9.33,0.42,6.24
3568,BrianCollins,30,-3.06,0.1,6.24
3569,Sia,54,-6.41,0.06,6.18
3570,DixieChicks,24,-8.52,0.03,6.18
3571,KanyeWest,63,-6.27,0.14,6.18
3572,ShaniaTwain,68,-5.67,0.08,6.11
3573,EnriqueIglesias,43,-7.98,0.04,6.11
3574,TheBandPerry,41,-4.91,0.03,6.11
3575,KelliePickler,57,-6.52,0.03,6.1
3576,RandyOwen,42,-6.46,0.05,6.1
3577,KelseaBallerini,79,-5.69,0.04,6.1
3578,LanaDelRey,71,-15.47,0.03,6.06
3579,FreddieMercury,33,-10.39,0.05,6.06
3580,MartinGarrix,44,-4.87,0.04,6.06
3581,BrettEldredge,41,-4.3,0.12,6.06
3582,TreySongz,55,-11.48,0.18,3.81
3583,YoungThug,43,-14.54,0.07,6.02
3584,MariahCarey,63,-12.44,0.03,6.02
3585,JenniferLopez,35,-13.45,0.03,6.02
3586,ShawnMendes,81,-11.38,0.04,4.98
3587,Halsey,45,-6.06,0.05,5.98
3588,TheXX,13,-13.7,0.04,5.98
3589,KurtStevens,41,-19.54,0.03,2.72
3590,R.Kelly,51,-5.21,0.08,5.98
3591,fivezeroCent,41,-5.15,0.05,5.97
3592,KennyChesney,62,-11.75,0.03,5.97
3593,LinkinPark,44,-11.51,0.41,5.97
3594,Akon,66,-11.63,0.03,3.59
3595,AvengedSevenfold,60,-8.02,0.1,5.93
3596,JohnLegend,28,-6.17,0.1,5.93
3597,ColeSwindell,38,-2.49,0.06,5.93
3598,JustinMoore,3,-9.14,0.14,5.93
3599,Jewel,24,-13.58,0.06,5.93
3600,Maddie&Tae,25,-3.28,0.07,5.93
3601,ChrisYoung,63,-8.51,0.22,5.78
3602,HunterHayes,22,-11.82,0.04,5.78
3603,CanaanSmith,71,-6.02,0.03,2.48
3604,Madonna,55,-6.17,0.03,5.78
3605,AlbertPhillips,28,-6.25,0.11,5.78
3606,BrantleyGilbert,55,-5.22,0.04,5.74
3607,Coldplay,44,-5.63,0.05,5.74
3608,JayZ,65,-3.23,0.04,5.74
3609,LadyGaga,11,-4.56,0.11,5.74
3610,LilFizz,44,-7.68,0.05,5.66
3611,IggyAzalea,66,-11.94,0.03,5.66
3612,ChaseRice,40,-16.64,0.04,3.55
3613,DanielleBradbery,59,-1.8,0.08,5.66
3614,DustinLynch,42,-4.01,0.04,5.65
3615,KaceyMusgraves,44,-6.37,0.03,5.65
3616,AlanJackson,16,-11.5,0.07,2.81
3617,BackstreetBoys,47,-8.26,0.04,5.65
3618,HankWilliamsJr,19,-6.99,0.05,5.65
3619,TheVamps,38,-9.58,0.05,5.65
3620,JadenSmith,59,-10.51,0.05,3.34
3621,JoJo,57,-9.9,0.06,5.65
3622,KendrickLamar,42,-11.64,0.03,6.06
3623,BeckyG,43,-7.27,0.02,5.58
3624,JoshTurner,62,-5.14,0.05,5.58
3625,BradPaisley,50,-12.8,0.04,5.58
3626,GwenStefani,57,-3.92,0.06,5.47
3627,MikelKnight,60,-11.93,0.03,5.47
3628,RachelPlatten,52,-18.25,0.03,5.47
3629,RebaMcEntire,28,-10.16,0.04,5.47
3630,DariusRucker,37,-7.23,0.23,5.42
3631,FloridaGeorgiaLine,56,-6.53,0.07,5.42
3632,BarbraStreisand,50,-11.17,0.25,5.42
3633,FallOutBoy,45,-10.91,0.05,5.4
3634,Prince,50,-8.98,0.09,5.4
3635,K.Michelle,48,-5.19,0.07,5.4
3636,LittleMix,10,-11.76,0.06,5.38
3637,BLACKBEAR,38,-11.89,0.03,5.38
3638,CalvinHarris,54,-5.33,0.04,5.38
3639,JanaKramer,32,-6.71,0.03,5.38
3640,KennyRogers,69,-5.46,0.15,5.38
3641,T.I.,38,-6.94,0.04,5.38
3642,TroyeSivan,41,-12.93,0.04,5.74
3643,BrothersOsborne,30,-11.64,0.06,5.38
3644,RitaOra,7,-7.19,0.06,3.18
3645,TLC,71,-5.27,0.08,2.85
3646,Aaliyah,21,-6.06,0.05,5.26
3647,KirkFranklin,23,-4.97,0.11,5.26
3648,KidRock,30,-11.8,0.03,5.26
3649,Skrillex,66,-5.58,0.04,5.22
3650,EdRoman,69,-5.43,0.03,5.22
3651,DonWilliams,50,-4.9,0.03,5.22
3652,Lonestar,34,-14.7,0.04,6.9
3653,Nelly,49,-5.15,0.07,5.21
3654,WillieNelson,30,-8.03,0.04,4.76
3655,Zonke,65,-4.9,0.06,5.19
3656,CharliXCX,17,-8,0.03,5.19
3657,XAmbassadors,32,-5.27,0.04,5.19
3658,JessieJ,41,-4.73,0.11,5.18
3659,Westlife,48,-9.72,0.05,5.18
3660,Tinashe,42,-5.72,0.12,5.18
3661,DMX,37,-7.8,0.03,5.18
3662,MeekMill,19,-4.48,0.05,5.18
3663,Usher,41,-13.62,0.16,5.18
3664,BRANDYCLARK,58,-4.7,0.04,5.16
3665,DollyParton,32,-6.6,0.12,5.16
3666,FooFighters,37,-6.56,0.03,5.16
3667,MarkWills,33,-10.62,0.04,5.15
3668,PrinceRoyce,39,-2.69,0.22,5.15
3669,Pentatonix,42,-6.21,0.04,5.15
3670,FloRida,39,-4.04,0.08,5.14
3671,WhitneyHouston,55,-12.37,0.06,5.14
3672,AvrilLavigne,30,-5.67,0.07,5.14
3673,PharrellWilliams,17,-11.11,0.03,5.09
3674,DwightYoakam,24,-5.74,0.31,5.09
3675,LeeBrice,33,-10.47,0.04,5.09
3676,BarbaraMandrell,30,-11.5,0.03,5.09
3677,BlackVeilBrides,79,-6.12,0.03,2.41
3678,JameyJohnson,23,-8.37,0.04,5.09
3679,JimmyFortune,47,-7.95,0.03,5.08
3680,YonnieMcfly,28,-7.93,0.08,5.08
3681,JohnnyCash,43,-9.07,0.08,5.08
3682,NickJonas,60,-2.98,0.44,5.07
3683,VinceGill,70,-3,0.04,5.07
3684,ImagineDragons,90,-3.82,0.08,3.07
3685,JakeOwen,20,-8.29,0.06,5.07
3686,LarryHernandez,99,-5.04,0.15,2.97
3687,MartinaMcBride,59,-6.78,0.05,5.06
3688,ColtFord,75,-6.79,0.03,5.06
3689,DierksBentley,46,-13.14,0.11,5.06
3690,GunsN'Roses,33,-14.35,0.04,5.06
3691,JustinTimberlake,75,-4.26,0.06,5.03
3692,KellyClarkson,57,-6.74,0.06,5.03
3693,Metallica,51,-5.23,0.08,5.03
3694,ScottyMcCreery,64,-9.07,0.05,5.03
3695,TheWeekend,32,-9.79,0.04,5.03
3696,BimSkalaBim,52,-8.13,0.03,5.03
3697,MarkRonson,55,-20.92,0.04,5.02
3698,MerleHaggard,48,-4.7,0.1,5.02
3699,BeaMiller,38,-6.79,0.04,5.02
3700,AlessiaCara,57,-4.45,0.06,5.02
3701,AThousandHorses,35,-5.39,0.12,5.02
3702,Brooks&Dunn,10,-14.16,0.54,5.02
3703,ElleKing,40,-7.97,0.03,5.02
3704,RodStewart,72,-7.25,0.07,4.77
3705,TheCadillacThree,34,-5.25,0.13,4.98
3706,JacobWhitesides,33,-7.77,0.05,4.98
3707,JaRule,32,-6.25,0.11,4.98
3708,LaurenAlaina,29,-6.68,0.03,4.98
3709,MarcAnthony,48,-8.71,0.26,4.96
3710,TheGame,78,-5.93,0.31,2.58
3711,ThePussycatDolls,52,-3.94,0.06,4.96
3712,TylerFarr,64,-3.23,0.14,4.96
3713,ClareDunn,58,-5.09,0.05,2.72
3714,AdamLambert,15,-5.84,0.19,4.94
3715,AndreaBocelli,39,-6.47,0.05,4.94
3716,GaryAllan,71,-7.48,0.28,4.59
3717,GeorgeJones,27,-11.39,0.04,4.94
3718,JoeJonas,61,-7.5,0.03,3.21
3719,KrystalKeith,51,-4.07,0.04,4.94
3720,RayCharles,47,-15.32,0.05,3.97
3721,RedHotChiliPeppers,43,-6.33,0.04,4.91
3722,TheOakRidgeBoys,49,-3.69,0.09,4.91
3723,KevinGates,25,-4.07,0.03,4.91
3724,CassadeePope,46,-5.26,0.17,4.9
3725,AugustAlsina,22,-9.04,0.04,4.34
3726,RichHomieQuan,17,-9.27,0.06,4.9
3727,AirSupply,73,-5.7,0.05,4.9
3728,Brandy,43,-5.92,0.35,4.9
3729,OneRepublic,40,-16.84,0.08,3.07
3730,Pitbull,35,-9.4,0.14,4.9
3731,RobinThicke,53,-7.6,0.03,4.9
3732,SnoopDogg,43,-5.62,0.06,4.86
3733,TravisTritt,27,-8.49,0.12,4.86
3734,Chvrches,48,-3.96,0.04,4.86
3735,Lorde,37,-11.72,0.06,4.85
3736,AlisonKrauss,17,-6.45,0.04,4.85
3737,AAPRocky,33,-9.91,0.04,4.85
3738,Jeremih,33,-6.65,0.04,4.83
3739,Panic!AttheDisco,34,-8.67,0.04,3.48
3740,SherylCrow,60,-7.1,0.07,4.83
3741,TraceAdkins,37,-8.28,0.03,4.83
3742,Tyga,8,-14.27,0.03,4.35
3743,RubyRose,68,-5.86,0.03,4.81
3744,BoneThugs-n-Harmony,41,-4.69,0.11,4.81
3745,DavidNail,13,-4.17,0.05,4.81
3746,DuranDuran,38,-13.9,0.04,2.3
3747,KipMoore,41,-5.39,0.08,4.79
3748,Wallpaper.,65,-4.03,0.36,4.79
3749,DejLoaf,35,-3.78,0.04,4.79
3750,AshleyMonroe,17,-3.85,0.05,4.79
3751,ChristinaAguilera,56,-2.44,0.04,4.79
3752,DianaRoss,43,-2.24,0.11,4.79
3753,LucianoPavarotti,60,-11.43,0.04,4.78
3754,LuckyDube,77,-5.84,0.23,2.64
3755,Nas,18,-6.39,0.04,4.78
3756,NorahJones,40,-5.27,0.07,3.28
3757,MasonNoise,37,-7.71,0.14,4.78
3758,MadelynVictoria,32,-10.46,0.04,4.78
3759,AliciaKeys,34,-6.98,0.04,4.77
3760,Avicii,67,-7.51,0.04,4.77
3761,BryanAdams,83,-8.95,0.04,4.77
3762,FaithHill,55,-9.77,0.04,4.77
3763,MGK,46,-10.58,0.08,4.76
3764,Scarface,60,-3.5,0.22,4.76
3765,AustinMahone,56,-14.38,0.04,4.76
3766,Disclosure,48,-3.65,0.1,4.76
3767,JamesBay,44,-7.9,0.05,4.72
3768,XanderDemos,72,-5.55,0.05,4.72
3769,JonyPrivat,30,-4.1,0.06,4.72
3770,CharliePuth,69,-8.68,0.03,4.72
3771,AmyWinehouse,39,-6.9,0.04,4.72
3772,G-Eazy,49,-21.75,0.04,4.72
3773,GretchenWilson,20,-4.17,0.12,4.7
3774,JhenAcAiko,52,-6.14,0.03,4.7
3775,Mumford&Sons,16,-9.51,0.03,4.7
3776,Nickelback,87,-6.96,0.05,4.7
3777,SaraEvans,31,-14.01,0.03,4.69
3778,SeanPaul,33,-8.58,0.04,4.69
3779,SpiceGirls,69,-7.95,0.15,4.69
3780,Train,51,-14.16,0.04,5.02
3781,WilliamMichaelMorgan,54,-8.28,0.03,4.69
3782,thtthe,76,-7.09,0.05,2.74
3783,ConwayTwitty,93,-5.49,0.03,4.68
3784,Dr.Dre,35,-5.04,0.04,4.68
3785,Ice-T,20,-13.42,0.08,4.68
3786,JenniferNettles,69,-4.67,0.15,4.65
3787,JuneCarterCash,12,-9.3,0.04,4.65
3788,KrisKristofferson,56,-5.73,0.04,4.65
3789,LilBoosie,42,-18.83,0.04,3.14
3790,LucindaWilliams,35,-13.56,0.03,3.36
3791,MarvinGaye,54,-7.35,0.08,4.64
3792,TheScript,47,-3.96,0.03,4.64
3793,Zedd,75,-9.18,0.03,4.64
3794,Kyle(Rapper),63,-9.73,0.11,4.62
3795,Dan+Shay,45,-4.85,0.1,4.62
3796,AaronLewis,54,-7.21,0.06,4.62
3797,AmberRose,65,-6.46,0.22,4.59
3798,BillyCurrington,80,-9.12,0.03,4.69
3799,CherLloyd,40,-19.13,0.06,4.53
3800,KurtCobain,30,-7.94,0.04,4.59
3801,Paramore,58,-5.58,0.03,4.59
3802,P!nk,1,-6.64,0.04,6.24
3803,Salt-N-Pepa,42,-4.63,0.06,4.59
3804,Slipknot,34,-6.02,0.1,4.59
3805,Tarkan,38,-12.95,0.21,4.59
3806,TheNotoriousB.I.G.,49,-3.07,0.05,4.59
3807,CharlieAllen,40,-4.78,0.07,4.58
3808,JoeNichols,46,-8.48,0.04,4.14
3809,JohnAnderson,50,-7.2,0.04,4.58
3810,Lil'Kim,28,-3.5,0.04,4.58
3811,Nirvana,48,-12.18,0.03,4.56
3812,OwlCity,32,-6.24,0.07,4.56
3813,Seal,45,-10.42,0.04,4.56
3814,TheBeatles,76,-14.88,0.04,4.5
3815,Zendaya,23,-12.15,0.03,4.56
3816,CAclineDion,47,-11.49,0.04,4.56
3817,DeitrickHaddon,38,-4.32,0.06,4.56
3818,LionelRichie,68,-6.03,0.07,4.53
3819,PanjabiMC,45,-5.94,0.05,4.53
3820,RandyTravis,69,-5.35,0.07,4.53
3821,blink-oneeighttwo,19,-6.45,0.11,4.53
3822,BrendaLee,33,-5.25,0.19,4.53
3823,GeneWatson,30,-5.85,0.05,4.53
3824,J.Cole,66,-6.54,0.03,4.53
3825,JamesBlunt,54,-6.87,0.04,4.52
3826,SaraBareilles,31,-9.58,0.04,4.52
3827,SawyerBrown,47,-5.24,0.21,4.52
3828,TyDollaign,76,-7.09,0.02,4.34
3829,HeidiFeek,34,-5.98,0.04,4.52
3830,SawyerFredericks,49,-5.99,0.04,4.51
3831,AliceCooper,34,-8.07,0.1,4.51
3832,Ashanti,54,-4.03,0.07,4.51
3833,Diddy,36,-6.23,0.04,4.51
3834,Florence+TheMachine,36,-11.79,0.07,4.5
